Date, State/UT, cumulative confirmed count, cumulative Recovered count, cumulative death count, cumulative active count
23-May-20,RJ,6742,3786,160,2796
24-May-20,RJ,7028,3848,163,3017
25-May-20,RJ,7300,4056,167,3077
14-Mar-20,RJ,3,1,0,2
15-Mar-20,RJ,4,3,0,1
16-Mar-20,RJ,4,3,0,1
17-Mar-20,RJ,4,3,0,1
18-Mar-20,RJ,7,3,0,4
19-Mar-20,RJ,9,3,0,6
20-Mar-20,RJ,17,3,0,14
21-Mar-20,RJ,24,3,0,21
22-Mar-20,RJ,28,3,0,25
23-Mar-20,RJ,32,3,0,29
24-Mar-20,RJ,32,3,0,29
25-Mar-20,RJ,38,3,0,35
26-Mar-20,RJ,40,3,0,37
27-Mar-20,RJ,50,3,0,47
28-Mar-20,RJ,54,3,0,51
29-Mar-20,RJ,59,3,0,56
30-Mar-20,RJ,79,3,0,76
31-Mar-20,RJ,93,3,0,90
1-Apr-20,RJ,120,3,0,117
2-Apr-20,RJ,133,3,0,130
3-Apr-20,RJ,179,3,0,176
4-Apr-20,RJ,206,25,1,180
5-Apr-20,RJ,266,25,1,240
6-Apr-20,RJ,301,25,2,274
7-Apr-20,RJ,343,25,2,316
8-Apr-20,RJ,383,45,3,335
9-Apr-20,RJ,463,60,3,400
10-Apr-20,RJ,561,60,3,498
11-Apr-20,RJ,700,116,9,575
12-Apr-20,RJ,804,121,11,672
13-Apr-20,RJ,897,121,11,765
14-Apr-20,RJ,1005,147,11,847
15-Apr-20,RJ,1076,147,11,918
16-Apr-20,RJ,1131,164,11,956
17-Apr-20,RJ,1229,183,17,1029
18-Apr-20,RJ,1351,200,21,1130
19-Apr-20,RJ,1478,205,23,1250
20-Apr-20,RJ,1576,205,25,1346
21-Apr-20,RJ,1735,274,26,1435
22-Apr-20,RJ,1888,344,27,1517
23-Apr-20,RJ,1964,451,28,1485
24-Apr-20,RJ,2034,493,32,1509
25-Apr-20,RJ,2083,513,34,1536
26-Apr-20,RJ,2185,629,41,1515
27-Apr-20,RJ,2262,744,50,1468
28-Apr-20,RJ,2364,770,52,1542
29-Apr-20,RJ,2440,814,55,1571
30-Apr-20,RJ,2584,893,58,1633
1-May-20,RJ,2666,1116,62,1488
2-May-20,RJ,2772,1242,68,1462
3-May-20,RJ,2886,1356,71,1459
4-May-20,RJ,3061,1438,77,1546
5-May-20,RJ,3158,1525,89,1544
6-May-20,RJ,3317,1739,93,1485
7-May-20,RJ,3427,1889,99,1439
8-May-20,RJ,3579,2011,103,1465
9-May-20,RJ,3708,2162,106,1440
10-May-20,RJ,3814,2241,108,1465
11-May-20,RJ,3988,2324,113,1551
12-May-20,RJ,4126,2454,117,1555
13-May-20,RJ,4328,2573,121,1634
14-May-20,RJ,4534,2638,125,1771
15-May-20,RJ,4747,2729,125,1893
16-May-20,RJ,4960,2944,126,1890
17-May-20,RJ,5202,3055,131,2016
18-May-20,RJ,5507,3218,138,2151
19-May-20,RJ,5845,3337,143,2365
20-May-20,RJ,6015,3404,147,2464
21-May-20,RJ,6227,3485,151,2591
22-May-20,RJ,6494,3680,153,2661
23-May-20,RJ,6742,3786,160,2796
24-May-20,RJ,7028,3848,163,3017
25-May-20,RJ,7300,4056,167,3077
14-Mar-20,SK,0,0,0,0
15-Mar-20,SK,0,0,0,0
16-Mar-20,SK,0,0,0,0
17-Mar-20,SK,0,0,0,0
18-Mar-20,SK,0,0,0,0
19-Mar-20,SK,0,0,0,0
20-Mar-20,SK,0,0,0,0
21-Mar-20,SK,0,0,0,0
22-Mar-20,SK,0,0,0,0
23-Mar-20,SK,0,0,0,0
24-Mar-20,SK,0,0,0,0
25-Mar-20,SK,0,0,0,0
26-Mar-20,SK,0,0,0,0
27-Mar-20,SK,0,0,0,0
28-Mar-20,SK,0,0,0,0
29-Mar-20,SK,0,0,0,0
30-Mar-20,SK,0,0,0,0
31-Mar-20,SK,0,0,0,0
1-Apr-20,SK,0,0,0,0
2-Apr-20,SK,0,0,0,0
3-Apr-20,SK,0,0,0,0
4-Apr-20,SK,0,0,0,0
5-Apr-20,SK,0,0,0,0
6-Apr-20,SK,0,0,0,0
7-Apr-20,SK,0,0,0,0
8-Apr-20,SK,0,0,0,0
9-Apr-20,SK,0,0,0,0
10-Apr-20,SK,0,0,0,0
11-Apr-20,SK,0,0,0,0
12-Apr-20,SK,0,0,0,0
13-Apr-20,SK,0,0,0,0
14-Apr-20,SK,0,0,0,0
15-Apr-20,SK,0,0,0,0
16-Apr-20,SK,0,0,0,0
17-Apr-20,SK,0,0,0,0
18-Apr-20,SK,0,0,0,0
19-Apr-20,SK,0,0,0,0
20-Apr-20,SK,0,0,0,0
21-Apr-20,SK,0,0,0,0
22-Apr-20,SK,0,0,0,0
23-Apr-20,SK,0,0,0,0
24-Apr-20,SK,0,0,0,0
25-Apr-20,SK,0,0,0,0
26-Apr-20,SK,0,0,0,0
27-Apr-20,SK,0,0,0,0
28-Apr-20,SK,0,0,0,0
29-Apr-20,SK,0,0,0,0
30-Apr-20,SK,0,0,0,0
1-May-20,SK,0,0,0,0
2-May-20,SK,0,0,0,0
3-May-20,SK,0,0,0,0
4-May-20,SK,0,0,0,0
5-May-20,SK,0,0,0,0
6-May-20,SK,0,0,0,0
7-May-20,SK,0,0,0,0
8-May-20,SK,0,0,0,0
9-May-20,SK,0,0,0,0
10-May-20,SK,0,0,0,0
11-May-20,SK,0,0,0,0
12-May-20,SK,0,0,0,0
13-May-20,SK,0,0,0,0
14-May-20,SK,0,0,0,0
15-May-20,SK,0,0,0,0
16-May-20,SK,0,0,0,0
17-May-20,SK,0,0,0,0
18-May-20,SK,0,0,0,0
19-May-20,SK,0,0,0,0
20-May-20,SK,0,0,0,0
21-May-20,SK,0,0,0,0
22-May-20,SK,0,0,0,0
23-May-20,SK,1,0,0,1
24-May-20,SK,1,0,0,1
25-May-20,SK,1,0,0,1
14-Mar-20,SK,0,0,0,0
15-Mar-20,SK,0,0,0,0
16-Mar-20,SK,0,0,0,0
17-Mar-20,SK,0,0,0,0
18-Mar-20,SK,0,0,0,0
19-Mar-20,SK,0,0,0,0
20-Mar-20,SK,0,0,0,0
21-Mar-20,SK,0,0,0,0
22-Mar-20,SK,0,0,0,0
23-Mar-20,SK,0,0,0,0
24-Mar-20,SK,0,0,0,0
25-Mar-20,SK,0,0,0,0
26-Mar-20,SK,0,0,0,0
27-Mar-20,SK,0,0,0,0
28-Mar-20,SK,0,0,0,0
29-Mar-20,SK,0,0,0,0
30-Mar-20,SK,0,0,0,0
31-Mar-20,SK,0,0,0,0
1-Apr-20,SK,0,0,0,0
2-Apr-20,SK,0,0,0,0
3-Apr-20,SK,0,0,0,0
4-Apr-20,SK,0,0,0,0
5-Apr-20,SK,0,0,0,0
6-Apr-20,SK,0,0,0,0
7-Apr-20,SK,0,0,0,0
8-Apr-20,SK,0,0,0,0
9-Apr-20,SK,0,0,0,0
10-Apr-20,SK,0,0,0,0
11-Apr-20,SK,0,0,0,0
12-Apr-20,SK,0,0,0,0
13-Apr-20,SK,0,0,0,0
14-Apr-20,SK,0,0,0,0
15-Apr-20,SK,0,0,0,0
16-Apr-20,SK,0,0,0,0
17-Apr-20,SK,0,0,0,0
18-Apr-20,SK,0,0,0,0
19-Apr-20,SK,0,0,0,0
20-Apr-20,SK,0,0,0,0
21-Apr-20,SK,0,0,0,0
22-Apr-20,SK,0,0,0,0
23-Apr-20,SK,0,0,0,0
24-Apr-20,SK,0,0,0,0
25-Apr-20,SK,0,0,0,0
26-Apr-20,SK,0,0,0,0
27-Apr-20,SK,0,0,0,0
28-Apr-20,SK,0,0,0,0
29-Apr-20,SK,0,0,0,0
30-Apr-20,SK,0,0,0,0
1-May-20,SK,0,0,0,0
2-May-20,SK,0,0,0,0
3-May-20,SK,0,0,0,0
4-May-20,SK,0,0,0,0
5-May-20,SK,0,0,0,0
6-May-20,SK,0,0,0,0
7-May-20,SK,0,0,0,0
8-May-20,SK,0,0,0,0
9-May-20,SK,0,0,0,0
10-May-20,SK,0,0,0,0
11-May-20,SK,0,0,0,0
12-May-20,SK,0,0,0,0
13-May-20,SK,0,0,0,0
14-May-20,SK,0,0,0,0
15-May-20,SK,0,0,0,0
16-May-20,SK,0,0,0,0
17-May-20,SK,0,0,0,0
18-May-20,SK,0,0,0,0
19-May-20,SK,0,0,0,0
20-May-20,SK,0,0,0,0
21-May-20,SK,0,0,0,0
22-May-20,SK,0,0,0,0
23-May-20,SK,1,0,0,1
24-May-20,SK,1,0,0,1
25-May-20,SK,1,0,0,1
14-Mar-20,SK,0,0,0,0
15-Mar-20,SK,0,0,0,0
16-Mar-20,SK,0,0,0,0
17-Mar-20,SK,0,0,0,0
18-Mar-20,SK,0,0,0,0
19-Mar-20,SK,0,0,0,0
20-Mar-20,SK,0,0,0,0
21-Mar-20,SK,0,0,0,0
22-Mar-20,SK,0,0,0,0
23-Mar-20,SK,0,0,0,0
24-Mar-20,SK,0,0,0,0
25-Mar-20,SK,0,0,0,0
26-Mar-20,SK,0,0,0,0
27-Mar-20,SK,0,0,0,0
28-Mar-20,SK,0,0,0,0
29-Mar-20,SK,0,0,0,0
30-Mar-20,SK,0,0,0,0
31-Mar-20,SK,0,0,0,0
1-Apr-20,SK,0,0,0,0
2-Apr-20,SK,0,0,0,0
3-Apr-20,SK,0,0,0,0
4-Apr-20,SK,0,0,0,0
5-Apr-20,SK,0,0,0,0
6-Apr-20,SK,0,0,0,0
7-Apr-20,SK,0,0,0,0
8-Apr-20,SK,0,0,0,0
9-Apr-20,SK,0,0,0,0
10-Apr-20,SK,0,0,0,0
11-Apr-20,SK,0,0,0,0
12-Apr-20,SK,0,0,0,0
13-Apr-20,SK,0,0,0,0
14-Apr-20,SK,0,0,0,0
15-Apr-20,SK,0,0,0,0
16-Apr-20,SK,0,0,0,0
17-Apr-20,SK,0,0,0,0
18-Apr-20,SK,0,0,0,0
19-Apr-20,SK,0,0,0,0
20-Apr-20,SK,0,0,0,0
21-Apr-20,SK,0,0,0,0
22-Apr-20,SK,0,0,0,0
23-Apr-20,SK,0,0,0,0
24-Apr-20,SK,0,0,0,0
25-Apr-20,SK,0,0,0,0
26-Apr-20,SK,0,0,0,0
27-Apr-20,SK,0,0,0,0
28-Apr-20,SK,0,0,0,0
29-Apr-20,SK,0,0,0,0
30-Apr-20,SK,0,0,0,0
1-May-20,SK,0,0,0,0
2-May-20,SK,0,0,0,0
3-May-20,SK,0,0,0,0
4-May-20,SK,0,0,0,0
5-May-20,SK,0,0,0,0
6-May-20,SK,0,0,0,0
7-May-20,SK,0,0,0,0
8-May-20,SK,0,0,0,0
9-May-20,SK,0,0,0,0
10-May-20,SK,0,0,0,0
11-May-20,SK,0,0,0,0
12-May-20,SK,0,0,0,0
13-May-20,SK,0,0,0,0
14-May-20,SK,0,0,0,0
15-May-20,SK,0,0,0,0
16-May-20,SK,0,0,0,0
17-May-20,SK,0,0,0,0
18-May-20,SK,0,0,0,0
19-May-20,SK,0,0,0,0
20-May-20,SK,0,0,0,0
21-May-20,SK,0,0,0,0
22-May-20,SK,0,0,0,0
23-May-20,SK,1,0,0,1
24-May-20,SK,1,0,0,1
25-May-20,SK,1,0,0,1
14-Mar-20,TN,1,0,0,1
15-Mar-20,TN,1,0,0,1
16-Mar-20,TN,1,1,0,0
17-Mar-20,TN,1,1,0,0
18-Mar-20,TN,2,1,0,1
19-Mar-20,TN,3,1,0,2
20-Mar-20,TN,3,1,0,2
21-Mar-20,TN,6,1,0,5
22-Mar-20,TN,9,1,0,8
23-Mar-20,TN,12,1,0,11
24-Mar-20,TN,18,1,1,16
25-Mar-20,TN,26,1,1,24
26-Mar-20,TN,29,1,1,27
27-Mar-20,TN,38,2,1,35
28-Mar-20,TN,42,2,1,39
29-Mar-20,TN,50,2,1,47
30-Mar-20,TN,67,4,1,62
31-Mar-20,TN,124,6,1,117
1-Apr-20,TN,234,6,1,227
2-Apr-20,TN,309,6,1,302
3-Apr-20,TN,411,6,1,404
4-Apr-20,TN,485,8,3,474
5-Apr-20,TN,571,8,5,558
6-Apr-20,TN,621,13,6,602
7-Apr-20,TN,690,19,7,664
8-Apr-20,TN,738,21,8,709
9-Apr-20,TN,834,27,8,799
10-Apr-20,TN,911,44,9,858
11-Apr-20,TN,969,44,10,915
12-Apr-20,TN,1075,50,11,1014
13-Apr-20,TN,1173,58,11,1104
14-Apr-20,TN,1204,81,12,1111
15-Apr-20,TN,1242,118,14,1110
16-Apr-20,TN,1267,180,15,1072
17-Apr-20,TN,1323,283,15,1025
18-Apr-20,TN,1372,365,15,992
19-Apr-20,TN,1477,411,15,1051
20-Apr-20,TN,1520,457,17,1046
21-Apr-20,TN,1596,635,18,943
22-Apr-20,TN,1629,662,18,949
23-Apr-20,TN,1683,752,20,911
24-Apr-20,TN,1755,866,22,867
25-Apr-20,TN,1821,960,23,838
26-Apr-20,TN,1885,1020,24,841
27-Apr-20,TN,1937,1074,24,839
28-Apr-20,TN,2058,1128,25,905
29-Apr-20,TN,2162,1210,27,925
30-Apr-20,TN,2323,1258,27,1038
1-May-20,TN,2526,1312,28,1186
2-May-20,TN,2757,1341,29,1387
3-May-20,TN,3023,1379,30,1614
4-May-20,TN,3550,1409,31,2110
5-May-20,TN,4058,1485,33,2540
6-May-20,TN,4829,1516,35,3278
7-May-20,TN,5409,1547,37,3825
8-May-20,TN,6009,1605,40,4364
9-May-20,TN,6535,1824,44,4667
10-May-20,TN,7204,1959,47,5198
11-May-20,TN,8002,2051,53,5898
12-May-20,TN,8718,2134,61,6523
13-May-20,TN,9227,2175,64,6988
14-May-20,TN,9674,2240,66,7368
15-May-20,TN,10108,2599,71,7438
16-May-20,TN,10585,3538,75,6972
17-May-20,TN,11224,4172,79,6973
18-May-20,TN,11760,4406,82,7272
19-May-20,TN,12448,4895,85,7468
20-May-20,TN,13191,5882,88,7221
21-May-20,TN,13967,6282,95,7590
22-May-20,TN,14753,7128,99,7526
23-May-20,TN,15512,7491,104,7917
24-May-20,TN,16277,8324,112,7841
25-May-20,TN,17082,8731,119,8232
14-Mar-20,TN,1,0,0,1
15-Mar-20,TN,1,0,0,1
16-Mar-20,TN,1,1,0,0
17-Mar-20,TN,1,1,0,0
18-Mar-20,TN,2,1,0,1
19-Mar-20,TN,3,1,0,2
20-Mar-20,TN,3,1,0,2
21-Mar-20,TN,6,1,0,5
22-Mar-20,TN,9,1,0,8
23-Mar-20,TN,12,1,0,11
24-Mar-20,TN,18,1,1,16
25-Mar-20,TN,26,1,1,24
26-Mar-20,TN,29,1,1,27
27-Mar-20,TN,38,2,1,35
28-Mar-20,TN,42,2,1,39
29-Mar-20,TN,50,2,1,47
30-Mar-20,TN,67,4,1,62
31-Mar-20,TN,124,6,1,117
1-Apr-20,TN,234,6,1,227
2-Apr-20,TN,309,6,1,302
3-Apr-20,TN,411,6,1,404
4-Apr-20,TN,485,8,3,474
5-Apr-20,TN,571,8,5,558
6-Apr-20,TN,621,13,6,602
7-Apr-20,TN,690,19,7,664
8-Apr-20,TN,738,21,8,709
9-Apr-20,TN,834,27,8,799
10-Apr-20,TN,911,44,9,858
11-Apr-20,TN,969,44,10,915
12-Apr-20,TN,1075,50,11,1014
13-Apr-20,TN,1173,58,11,1104
14-Apr-20,TN,1204,81,12,1111
15-Apr-20,TN,1242,118,14,1110
16-Apr-20,TN,1267,180,15,1072
17-Apr-20,TN,1323,283,15,1025
18-Apr-20,TN,1372,365,15,992
19-Apr-20,TN,1477,411,15,1051
20-Apr-20,TN,1520,457,17,1046
21-Apr-20,TN,1596,635,18,943
22-Apr-20,TN,1629,662,18,949
23-Apr-20,TN,1683,752,20,911
24-Apr-20,TN,1755,866,22,867
25-Apr-20,TN,1821,960,23,838
26-Apr-20,TN,1885,1020,24,841
27-Apr-20,TN,1937,1074,24,839
28-Apr-20,TN,2058,1128,25,905
29-Apr-20,TN,2162,1210,27,925
30-Apr-20,TN,2323,1258,27,1038
1-May-20,TN,2526,1312,28,1186
2-May-20,TN,2757,1341,29,1387
3-May-20,TN,3023,1379,30,1614
4-May-20,TN,3550,1409,31,2110
5-May-20,TN,4058,1485,33,2540
6-May-20,TN,4829,1516,35,3278
7-May-20,TN,5409,1547,37,3825
8-May-20,TN,6009,1605,40,4364
9-May-20,TN,6535,1824,44,4667
10-May-20,TN,7204,1959,47,5198
11-May-20,TN,8002,2051,53,5898
12-May-20,TN,8718,2134,61,6523
13-May-20,TN,9227,2175,64,6988
14-May-20,TN,9674,2240,66,7368
15-May-20,TN,10108,2599,71,7438
16-May-20,TN,10585,3538,75,6972
17-May-20,TN,11224,4172,79,6973
18-May-20,TN,11760,4406,82,7272
19-May-20,TN,12448,4895,85,7468
20-May-20,TN,13191,5882,88,7221
21-May-20,TN,13967,6282,95,7590
22-May-20,TN,14753,7128,99,7526
23-May-20,TN,15512,7491,104,7917
24-May-20,TN,16277,8324,112,7841
25-May-20,TN,17082,8731,119,8232
14-Mar-20,TN,1,0,0,1
15-Mar-20,TN,1,0,0,1
16-Mar-20,TN,1,1,0,0
17-Mar-20,TN,1,1,0,0
18-Mar-20,TN,2,1,0,1
19-Mar-20,TN,3,1,0,2
20-Mar-20,TN,3,1,0,2
21-Mar-20,TN,6,1,0,5
22-Mar-20,TN,9,1,0,8
23-Mar-20,TN,12,1,0,11
24-Mar-20,TN,18,1,1,16
25-Mar-20,TN,26,1,1,24
26-Mar-20,TN,29,1,1,27
27-Mar-20,TN,38,2,1,35
28-Mar-20,TN,42,2,1,39
29-Mar-20,TN,50,2,1,47
30-Mar-20,TN,67,4,1,62
31-Mar-20,TN,124,6,1,117
1-Apr-20,TN,234,6,1,227
2-Apr-20,TN,309,6,1,302
3-Apr-20,TN,411,6,1,404
4-Apr-20,TN,485,8,3,474
5-Apr-20,TN,571,8,5,558
6-Apr-20,TN,621,13,6,602
7-Apr-20,TN,690,19,7,664
8-Apr-20,TN,738,21,8,709
9-Apr-20,TN,834,27,8,799
10-Apr-20,TN,911,44,9,858
11-Apr-20,TN,969,44,10,915
12-Apr-20,TN,1075,50,11,1014
13-Apr-20,TN,1173,58,11,1104
14-Apr-20,TN,1204,81,12,1111
15-Apr-20,TN,1242,118,14,1110
16-Apr-20,TN,1267,180,15,1072
17-Apr-20,TN,1323,283,15,1025
18-Apr-20,TN,1372,365,15,992
19-Apr-20,TN,1477,411,15,1051
20-Apr-20,TN,1520,457,17,1046
21-Apr-20,TN,1596,635,18,943
22-Apr-20,TN,1629,662,18,949
23-Apr-20,TN,1683,752,20,911
24-Apr-20,TN,1755,866,22,867
25-Apr-20,TN,1821,960,23,838
26-Apr-20,TN,1885,1020,24,841
27-Apr-20,TN,1937,1074,24,839
28-Apr-20,TN,2058,1128,25,905
29-Apr-20,TN,2162,1210,27,925
30-Apr-20,TN,2323,1258,27,1038
1-May-20,TN,2526,1312,28,1186
2-May-20,TN,2757,1341,29,1387
3-May-20,TN,3023,1379,30,1614
4-May-20,TN,3550,1409,31,2110
5-May-20,TN,4058,1485,33,2540
6-May-20,TN,4829,1516,35,3278
7-May-20,TN,5409,1547,37,3825
8-May-20,TN,6009,1605,40,4364
9-May-20,TN,6535,1824,44,4667
10-May-20,TN,7204,1959,47,5198
11-May-20,TN,8002,2051,53,5898
12-May-20,TN,8718,2134,61,6523
13-May-20,TN,9227,2175,64,6988
14-May-20,TN,9674,2240,66,7368
15-May-20,TN,10108,2599,71,7438
16-May-20,TN,10585,3538,75,6972
17-May-20,TN,11224,4172,79,6973
18-May-20,TN,11760,4406,82,7272
19-May-20,TN,12448,4895,85,7468
20-May-20,TN,13191,5882,88,7221
21-May-20,TN,13967,6282,95,7590
22-May-20,TN,14753,7128,99,7526
23-May-20,TN,15512,7491,104,7917
24-May-20,TN,16277,8324,112,7841
25-May-20,TN,17082,8731,119,8232
14-Mar-20,TG,1,0,0,1
15-Mar-20,TG,3,1,0,2
16-Mar-20,TG,4,1,0,3
17-Mar-20,TG,5,1,0,4
18-Mar-20,TG,13,1,0,12
19-Mar-20,TG,16,1,0,15
20-Mar-20,TG,19,1,0,18
21-Mar-20,TG,21,1,0,20
22-Mar-20,TG,27,1,0,26
23-Mar-20,TG,33,1,0,32
24-Mar-20,TG,37,1,0,36
25-Mar-20,TG,41,1,0,40
26-Mar-20,TG,44,1,0,43
27-Mar-20,TG,59,1,0,58
28-Mar-20,TG,67,1,1,65
29-Mar-20,TG,70,1,1,68
30-Mar-20,TG,77,14,6,57
31-Mar-20,TG,97,14,6,77
1-Apr-20,TG,127,14,9,104
2-Apr-20,TG,154,17,9,128
3-Apr-20,TG,229,32,11,186
4-Apr-20,TG,272,33,11,228
5-Apr-20,TG,334,33,11,290
6-Apr-20,TG,364,45,11,308
7-Apr-20,TG,404,45,11,348
8-Apr-20,TG,453,45,11,397
9-Apr-20,TG,471,45,12,414
10-Apr-20,TG,487,45,12,430
11-Apr-20,TG,503,96,14,393
12-Apr-20,TG,531,103,16,412
13-Apr-20,TG,592,103,17,472
14-Apr-20,TG,644,110,18,516
15-Apr-20,TG,650,118,18,514
16-Apr-20,TG,700,186,18,496
17-Apr-20,TG,766,186,18,562
18-Apr-20,TG,809,186,18,605
19-Apr-20,TG,858,186,21,651
20-Apr-20,TG,872,186,23,663
21-Apr-20,TG,928,194,23,711
22-Apr-20,TG,943,194,24,725
23-Apr-20,TG,970,252,25,693
24-Apr-20,TG,983,291,25,667
25-Apr-20,TG,990,307,25,658
26-Apr-20,TG,1001,316,25,660
27-Apr-20,TG,1003,332,25,646
28-Apr-20,TG,1009,374,25,610
29-Apr-20,TG,1016,409,25,582
30-Apr-20,TG,1038,442,28,568
1-May-20,TG,1044,464,28,552
2-May-20,TG,1061,499,29,533
3-May-20,TG,1082,545,29,508
4-May-20,TG,1085,585,29,471
5-May-20,TG,1096,628,29,439
6-May-20,TG,1107,648,29,430
7-May-20,TG,1122,693,29,400
8-May-20,TG,1132,727,29,376
9-May-20,TG,1163,751,30,382
10-May-20,TG,1196,751,30,415
11-May-20,TG,1275,801,30,444
12-May-20,TG,1326,822,32,472
13-May-20,TG,1367,939,34,394
14-May-20,TG,1414,952,34,428
15-May-20,TG,1454,959,34,461
16-May-20,TG,1509,971,34,504
17-May-20,TG,1551,992,34,525
18-May-20,TG,1592,1002,34,556
19-May-20,TG,1634,1011,38,585
20-May-20,TG,1661,1013,40,608
21-May-20,TG,1699,1036,45,618
22-May-20,TG,1761,1043,48,670
23-May-20,TG,1813,1068,49,696
24-May-20,TG,1854,1092,53,709
25-May-20,TG,1920,1164,56,700
14-Mar-20,TG,1,0,0,1
15-Mar-20,TG,3,1,0,2
16-Mar-20,TG,4,1,0,3
17-Mar-20,TG,5,1,0,4
18-Mar-20,TG,13,1,0,12
19-Mar-20,TG,16,1,0,15
20-Mar-20,TG,19,1,0,18
21-Mar-20,TG,21,1,0,20
22-Mar-20,TG,27,1,0,26
23-Mar-20,TG,33,1,0,32
24-Mar-20,TG,37,1,0,36
25-Mar-20,TG,41,1,0,40
26-Mar-20,TG,44,1,0,43
27-Mar-20,TG,59,1,0,58
28-Mar-20,TG,67,1,1,65
29-Mar-20,TG,70,1,1,68
30-Mar-20,TG,77,14,6,57
31-Mar-20,TG,97,14,6,77
1-Apr-20,TG,127,14,9,104
2-Apr-20,TG,154,17,9,128
3-Apr-20,TG,229,32,11,186
4-Apr-20,TG,272,33,11,228
5-Apr-20,TG,334,33,11,290
6-Apr-20,TG,364,45,11,308
7-Apr-20,TG,404,45,11,348
8-Apr-20,TG,453,45,11,397
9-Apr-20,TG,471,45,12,414
10-Apr-20,TG,487,45,12,430
11-Apr-20,TG,503,96,14,393
12-Apr-20,TG,531,103,16,412
13-Apr-20,TG,592,103,17,472
14-Apr-20,TG,644,110,18,516
15-Apr-20,TG,650,118,18,514
16-Apr-20,TG,700,186,18,496
17-Apr-20,TG,766,186,18,562
18-Apr-20,TG,809,186,18,605
19-Apr-20,TG,858,186,21,651
20-Apr-20,TG,872,186,23,663
21-Apr-20,TG,928,194,23,711
22-Apr-20,TG,943,194,24,725
23-Apr-20,TG,970,252,25,693
24-Apr-20,TG,983,291,25,667
25-Apr-20,TG,990,307,25,658
26-Apr-20,TG,1001,316,25,660
27-Apr-20,TG,1003,332,25,646
28-Apr-20,TG,1009,374,25,610
29-Apr-20,TG,1016,409,25,582
30-Apr-20,TG,1038,442,28,568
1-May-20,TG,1044,464,28,552
2-May-20,TG,1061,499,29,533
3-May-20,TG,1082,545,29,508
4-May-20,TG,1085,585,29,471
5-May-20,TG,1096,628,29,439
6-May-20,TG,1107,648,29,430
7-May-20,TG,1122,693,29,400
8-May-20,TG,1132,727,29,376
9-May-20,TG,1163,751,30,382
10-May-20,TG,1196,751,30,415
11-May-20,TG,1275,801,30,444
12-May-20,TG,1326,822,32,472
13-May-20,TG,1367,939,34,394
14-May-20,TG,1414,952,34,428
15-May-20,TG,1454,959,34,461
16-May-20,TG,1509,971,34,504
17-May-20,TG,1551,992,34,525
18-May-20,TG,1592,1002,34,556
19-May-20,TG,1634,1011,38,585
20-May-20,TG,1661,1013,40,608
21-May-20,TG,1699,1036,45,618
22-May-20,TG,1761,1043,48,670
23-May-20,TG,1813,1068,49,696
24-May-20,TG,1854,1092,53,709
25-May-20,TG,1920,1164,56,700
14-Mar-20,TG,1,0,0,1
15-Mar-20,TG,3,1,0,2
16-Mar-20,TG,4,1,0,3
17-Mar-20,TG,5,1,0,4
18-Mar-20,TG,13,1,0,12
19-Mar-20,TG,16,1,0,15
20-Mar-20,TG,19,1,0,18
21-Mar-20,TG,21,1,0,20
22-Mar-20,TG,27,1,0,26
23-Mar-20,TG,33,1,0,32
24-Mar-20,TG,37,1,0,36
25-Mar-20,TG,41,1,0,40
26-Mar-20,TG,44,1,0,43
27-Mar-20,TG,59,1,0,58
28-Mar-20,TG,67,1,1,65
29-Mar-20,TG,70,1,1,68
30-Mar-20,TG,77,14,6,57
31-Mar-20,TG,97,14,6,77
1-Apr-20,TG,127,14,9,104
2-Apr-20,TG,154,17,9,128
3-Apr-20,TG,229,32,11,186
4-Apr-20,TG,272,33,11,228
5-Apr-20,TG,334,33,11,290
6-Apr-20,TG,364,45,11,308
7-Apr-20,TG,404,45,11,348
8-Apr-20,TG,453,45,11,397
9-Apr-20,TG,471,45,12,414
10-Apr-20,TG,487,45,12,430
11-Apr-20,TG,503,96,14,393
12-Apr-20,TG,531,103,16,412
13-Apr-20,TG,592,103,17,472
14-Apr-20,TG,644,110,18,516
15-Apr-20,TG,650,118,18,514
16-Apr-20,TG,700,186,18,496
17-Apr-20,TG,766,186,18,562
18-Apr-20,TG,809,186,18,605
19-Apr-20,TG,858,186,21,651
20-Apr-20,TG,872,186,23,663
21-Apr-20,TG,928,194,23,711
22-Apr-20,TG,943,194,24,725
23-Apr-20,TG,970,252,25,693
24-Apr-20,TG,983,291,25,667
25-Apr-20,TG,990,307,25,658
26-Apr-20,TG,1001,316,25,660
27-Apr-20,TG,1003,332,25,646
28-Apr-20,TG,1009,374,25,610
29-Apr-20,TG,1016,409,25,582
30-Apr-20,TG,1038,442,28,568
1-May-20,TG,1044,464,28,552
2-May-20,TG,1061,499,29,533
3-May-20,TG,1082,545,29,508
4-May-20,TG,1085,585,29,471
5-May-20,TG,1096,628,29,439
6-May-20,TG,1107,648,29,430
7-May-20,TG,1122,693,29,400
8-May-20,TG,1132,727,29,376
9-May-20,TG,1163,751,30,382
10-May-20,TG,1196,751,30,415
11-May-20,TG,1275,801,30,444
12-May-20,TG,1326,822,32,472
13-May-20,TG,1367,939,34,394
14-May-20,TG,1414,952,34,428
15-May-20,TG,1454,959,34,461
16-May-20,TG,1509,971,34,504
17-May-20,TG,1551,992,34,525
18-May-20,TG,1592,1002,34,556
19-May-20,TG,1634,1011,38,585
20-May-20,TG,1661,1013,40,608
